Client_Name,full_date,platform_name,metric_name,metric_category,value,inferred_post,inferred_post_flag
APT Foundation,2025-03-09,Facebook Ads,Cost_post_engagement,Cost,0.0,0,1
APT Foundation,2025-03-09,Facebook Ads,Cost_rsvp,Cost,0.0,0,1
APT Foundation,2025-03-09,Facebook Ads,Cost_video_view,Cost,0.0,0,1
APT Foundation,2025-03-09,Facebook Ads,Action_comment,Action,0.0,0,1
APT Foundation,2025-03-09,Facebook Ads,Action_like,Action,0.0,0,1
APT Foundation,2025-03-09,Facebook Ads,Action_link_click,Action,0.0,0,1
APT Foundation,2025-03-09,Facebook Ads,Action_onsite_conversion.messaging_welcome_message_view,Action,0.0,0,1
APT Foundation,2025-03-09,Facebook Ads,Action_page_engagement,Action,0.0,0,1
APT Foundation,2025-03-09,Facebook Ads,Action_post,Action,0.0,0,1
APT Foundation,2025-03-09,Facebook Ads,Action_post_engagement,Action,0.0,0,1
APT Foundation,2025-03-09,Facebook Ads,Action_post_reaction,Action,0.0,0,1
APT Foundation,2025-03-09,Facebook Ads,Action_rsvp,Action,0.0,0,1
APT Foundation,2025-03-09,Facebook Ads,Action_video_view,Action,0.0,0,1
APT Foundation,2025-03-10,Facebook Ads,Reach,Reach,967.0,0,1
APT Foundation,2025-03-10,Facebook Ads,Impressions,Reach,1109.0,0,1
APT Foundation,2025-03-10,Facebook Ads,Frequency,Reach,1.146846,0,1
APT Foundation,2025-03-10,Facebook Ads,CPM,Cost,0.964833,0,1
APT Foundation,2025-03-10,Facebook Ads,Clicks,Engagement,0.0,1,1
APT Foundation,2025-03-10,Facebook Ads,Amount Spent,Cost,1.07,0,1
APT Foundation,2025-03-10,Facebook Ads,Link Clicks,Engagement,0.0,1,1
APT Foundation,2025-03-10,Facebook Ads,Cost_like,Cost,0.0,0,1
APT Foundation,2025-03-10,Facebook Ads,Cost_link_click,Cost,0.0,0,1
APT Foundation,2025-03-10,Facebook Ads,Cost_onsite_conversion.messaging_welcome_message_view,Cost,0.0,0,1
APT Foundation,2025-03-10,Facebook Ads,Cost_page_engagement,Cost,0.0,0,1
APT Foundation,2025-03-10,Facebook Ads,Cost_post_engagement,Cost,0.0,0,1
APT Foundation,2025-03-10,Facebook Ads,Cost_rsvp,Cost,0.0,0,1
APT Foundation,2025-03-10,Facebook Ads,Cost_video_view,Cost,0.0,0,1
APT Foundation,2025-03-10,Facebook Ads,Action_comment,Action,0.0,0,1
APT Foundation,2025-03-10,Facebook Ads,Action_like,Action,0.0,0,1
APT Foundation,2025-03-10,Facebook Ads,Action_link_click,Action,0.0,0,1
APT Foundation,2025-03-10,Facebook Ads,Action_onsite_conversion.messaging_welcome_message_view,Action,0.0,0,1
APT Foundation,2025-03-10,Facebook Ads,Action_page_engagement,Action,0.0,0,1
APT Foundation,2025-03-10,Facebook Ads,Action_post,Action,0.0,0,1
APT Foundation,2025-03-10,Facebook Ads,Action_post_engagement,Action,0.0,0,1
APT Foundation,2025-03-10,Facebook Ads,Action_post_reaction,Action,0.0,0,1
APT Foundation,2025-03-10,Facebook Ads,Action_rsvp,Action,0.0,0,1
APT Foundation,2025-03-10,Facebook Ads,Action_video_view,Action,0.0,0,1
APT Foundation,2025-03-11,Facebook Ads,Reach,Reach,1043.0,0,1
APT Foundation,2025-03-11,Facebook Ads,Impressions,Reach,1174.0,0,1
APT Foundation,2025-03-11,Facebook Ads,Frequency,Reach,1.125599,0,1
APT Foundation,2025-03-11,Facebook Ads,CPM,Cost,0.945486,0,1
APT Foundation,2025-03-11,Facebook Ads,Clicks,Engagement,0.0,1,1
APT Foundation,2025-03-11,Facebook Ads,Amount Spent,Cost,1.11,0,1
APT Foundation,2025-03-11,Facebook Ads,Link Clicks,Engagement,0.0,1,1
APT Foundation,2025-03-11,Facebook Ads,Cost_like,Cost,0.0,0,1
APT Foundation,2025-03-11,Facebook Ads,Cost_link_click,Cost,0.0,0,1
APT Foundation,2025-03-11,Facebook Ads,Cost_onsite_conversion.messaging_welcome_message_view,Cost,0.0,0,1
APT Foundation,2025-03-11,Facebook Ads,Cost_page_engagement,Cost,0.0,0,1
APT Foundation,2025-03-11,Facebook Ads,Cost_post_engagement,Cost,0.0,0,1
APT Foundation,2025-03-11,Facebook Ads,Cost_rsvp,Cost,0.0,0,1
APT Foundation,2025-03-11,Facebook Ads,Cost_video_view,Cost,0.0,0,1
APT Foundation,2025-03-11,Facebook Ads,Action_comment,Action,0.0,0,1
APT Foundation,2025-03-11,Facebook Ads,Action_like,Action,0.0,0,1
APT Foundation,2025-03-11,Facebook Ads,Action_link_click,Action,0.0,0,1
APT Foundation,2025-03-11,Facebook Ads,Action_onsite_conversion.messaging_welcome_message_view,Action,0.0,0,1
APT Foundation,2025-03-11,Facebook Ads,Action_page_engagement,Action,0.0,0,1
APT Foundation,2025-03-11,Facebook Ads,Action_post,Action,0.0,0,1
APT Foundation,2025-03-11,Facebook Ads,Action_post_engagement,Action,0.0,0,1
APT Foundation,2025-03-11,Facebook Ads,Action_post_reaction,Action,0.0,0,1
APT Foundation,2025-03-11,Facebook Ads,Action_rsvp,Action,0.0,0,1
APT Foundation,2025-03-11,Facebook Ads,Action_video_view,Action,0.0,0,1
APT Foundation,2025-03-12,Facebook Ads,Reach,Reach,929.0,0,1
APT Foundation,2025-03-12,Facebook Ads,Impressions,Reach,1077.0,0,1
APT Foundation,2025-03-12,Facebook Ads,Frequency,Reach,1.159311,0,1
APT Foundation,2025-03-12,Facebook Ads,CPM,Cost,0.97493,0,1
APT Foundation,2025-03-12,Facebook Ads,Clicks,Engagement,0.0,1,1
APT Foundation,2025-03-12,Facebook Ads,Amount Spent,Cost,1.05,0,1
APT Foundation,2025-03-12,Facebook Ads,Link Clicks,Engagement,0.0,1,1
APT Foundation,2025-03-12,Facebook Ads,Cost_like,Cost,0.0,0,1
APT Foundation,2025-03-12,Facebook Ads,Cost_link_click,Cost,0.0,0,1
APT Foundation,2025-03-12,Facebook Ads,Cost_onsite_conversion.messaging_welcome_message_view,Cost,0.0,0,1
APT Foundation,2025-03-12,Facebook Ads,Cost_page_engagement,Cost,0.0,0,1
APT Foundation,2025-03-12,Facebook Ads,Cost_post_engagement,Cost,0.0,0,1
APT Foundation,2025-03-12,Facebook Ads,Cost_rsvp,Cost,0.0,0,1
APT Foundation,2025-03-12,Facebook Ads,Cost_video_view,Cost,0.0,0,1
APT Foundation,2025-03-12,Facebook Ads,Action_comment,Action,0.0,0,1
APT Foundation,2025-03-12,Facebook Ads,Action_like,Action,0.0,0,1
APT Foundation,2025-03-12,Facebook Ads,Action_link_click,Action,0.0,0,1
APT Foundation,2025-03-12,Facebook Ads,Action_onsite_conversion.messaging_welcome_message_view,Action,0.0,0,1
APT Foundation,2025-03-12,Facebook Ads,Action_page_engagement,Action,0.0,0,1
APT Foundation,2025-03-12,Facebook Ads,Action_post,Action,0.0,0,1
APT Foundation,2025-03-12,Facebook Ads,Action_post_engagement,Action,0.0,0,1
APT Foundation,2025-03-12,Facebook Ads,Action_post_reaction,Action,0.0,0,1
APT Foundation,2025-03-12,Facebook Ads,Action_rsvp,Action,0.0,0,1
APT Foundation,2025-03-12,Facebook Ads,Action_video_view,Action,0.0,0,1
APT Foundation,2025-03-13,Facebook Ads,Reach,Reach,1044.0,0,1
APT Foundation,2025-03-13,Facebook Ads,Impressions,Reach,1192.0,0,1
APT Foundation,2025-03-13,Facebook Ads,Frequency,Reach,1.141762,0,1
APT Foundation,2025-03-13,Facebook Ads,CPM,Cost,0.931208,0,1
APT Foundation,2025-03-13,Facebook Ads,Clicks,Engagement,0.0,1,1
APT Foundation,2025-03-13,Facebook Ads,Amount Spent,Cost,1.11,0,1
APT Foundation,2025-03-13,Facebook Ads,Link Clicks,Engagement,0.0,1,1
APT Foundation,2025-03-13,Facebook Ads,Cost_like,Cost,0.0,0,1
APT Foundation,2025-03-13,Facebook Ads,Cost_link_click,Cost,0.0,0,1
APT Foundation,2025-03-13,Facebook Ads,Cost_onsite_conversion.messaging_welcome_message_view,Cost,0.0,0,1
APT Foundation,2025-03-13,Facebook Ads,Cost_page_engagement,Cost,0.0,0,1
APT Foundation,2025-03-13,Facebook Ads,Cost_post_engagement,Cost,0.0,0,1
APT Foundation,2025-03-13,Facebook Ads,Cost_rsvp,Cost,0.0,0,1
APT Foundation,2025-03-13,Facebook Ads,Cost_video_view,Cost,0.0,0,1
APT Foundation,2025-03-13,Facebook Ads,Action_comment,Action,0.0,0,1
APT Foundation,2025-03-13,Facebook Ads,Action_like,Action,0.0,0,1
APT Foundation,2025-03-13,Facebook Ads,Action_link_click,Action,0.0,0,1
APT Foundation,2025-03-13,Facebook Ads,Action_onsite_conversion.messaging_welcome_message_view,Action,0.0,0,1
APT Foundation,2025-03-13,Facebook Ads,Action_page_engagement,Action,0.0,0,1
APT Foundation,2025-03-13,Facebook Ads,Action_post,Action,0.0,0,1
APT Foundation,2025-03-13,Facebook Ads,Action_post_engagement,Action,0.0,0,1
APT Foundation,2025-03-13,Facebook Ads,Action_post_reaction,Action,0.0,0,1
APT Foundation,2025-03-13,Facebook Ads,Action_rsvp,Action,0.0,0,1
APT Foundation,2025-03-13,Facebook Ads,Action_video_view,Action,0.0,0,1
APT Foundation,2025-03-14,Facebook Ads,Reach,Reach,1041.0,0,1
APT Foundation,2025-03-14,Facebook Ads,Impressions,Reach,1182.0,0,1
APT Foundation,2025-03-14,Facebook Ads,Frequency,Reach,1.135447,0,1
APT Foundation,2025-03-14,Facebook Ads,CPM,Cost,0.964467,0,1
APT Foundation,2025-03-14,Facebook Ads,Clicks,Engagement,0.0,1,1
APT Foundation,2025-03-14,Facebook Ads,Amount Spent,Cost,1.14,0,1
APT Foundation,2025-03-14,Facebook Ads,Link Clicks,Engagement,0.0,1,1
APT Foundation,2025-03-14,Facebook Ads,Cost_like,Cost,0.0,0,1
APT Foundation,2025-03-14,Facebook Ads,Cost_link_click,Cost,0.0,0,1
APT Foundation,2025-03-14,Facebook Ads,Cost_onsite_conversion.messaging_welcome_message_view,Cost,0.0,0,1
APT Foundation,2025-03-14,Facebook Ads,Cost_page_engagement,Cost,0.0,0,1
APT Foundation,2025-03-14,Facebook Ads,Cost_post_engagement,Cost,0.0,0,1
APT Foundation,2025-03-14,Facebook Ads,Cost_rsvp,Cost,0.0,0,1
APT Foundation,2025-03-14,Facebook Ads,Cost_video_view,Cost,0.0,0,1
APT Foundation,2025-03-14,Facebook Ads,Action_comment,Action,0.0,0,1
APT Foundation,2025-03-14,Facebook Ads,Action_like,Action,0.0,0,1
APT Foundation,2025-03-14,Facebook Ads,Action_link_click,Action,0.0,0,1
APT Foundation,2025-03-14,Facebook Ads,Action_onsite_conversion.messaging_welcome_message_view,Action,0.0,0,1
APT Foundation,2025-03-14,Facebook Ads,Action_page_engagement,Action,0.0,0,1
APT Foundation,2025-03-14,Facebook Ads,Action_post,Action,0.0,0,1
APT Foundation,2025-03-14,Facebook Ads,Action_post_engagement,Action,0.0,0,1
APT Foundation,2025-03-14,Facebook Ads,Action_post_reaction,Action,0.0,0,1
APT Foundation,2025-03-14,Facebook Ads,Action_rsvp,Action,0.0,0,1
APT Foundation,2025-03-14,Facebook Ads,Action_video_view,Action,0.0,0,1
APT Foundation,2025-03-15,Facebook Ads,Reach,Reach,1282.0,0,1
APT Foundation,2025-03-15,Facebook Ads,Impressions,Reach,1376.0,0,1
APT Foundation,2025-03-15,Facebook Ads,Frequency,Reach,1.073323,0,1
APT Foundation,2025-03-15,Facebook Ads,CPM,Cost,0.835756,0,1
APT Foundation,2025-03-15,Facebook Ads,Clicks,Engagement,0.0,1,1
APT Foundation,2025-03-15,Facebook Ads,Amount Spent,Cost,1.15,0,1
APT Foundation,2025-03-15,Facebook Ads,Link Clicks,Engagement,0.0,1,1
APT Foundation,2025-03-15,Facebook Ads,Cost_like,Cost,0.0,0,1
APT Foundation,2025-03-15,Facebook Ads,Cost_link_click,Cost,0.0,0,1
APT Foundation,2025-03-15,Facebook Ads,Cost_onsite_conversion.messaging_welcome_message_view,Cost,0.0,0,1
APT Foundation,2025-03-15,Facebook Ads,Cost_page_engagement,Cost,0.0,0,1
APT Foundation,2025-03-15,Facebook Ads,Cost_post_engagement,Cost,0.0,0,1
APT Foundation,2025-03-15,Facebook Ads,Cost_rsvp,Cost,0.0,0,1
APT Foundation,2025-03-15,Facebook Ads,Cost_video_view,Cost,0.0,0,1
APT Foundation,2025-03-15,Facebook Ads,Action_comment,Action,0.0,0,1
APT Foundation,2025-03-15,Facebook Ads,Action_like,Action,0.0,0,1
APT Foundation,2025-03-15,Facebook Ads,Action_link_click,Action,0.0,0,1
APT Foundation,2025-03-15,Facebook Ads,Action_onsite_conversion.messaging_welcome_message_view,Action,0.0,0,1
APT Foundation,2025-03-15,Facebook Ads,Action_page_engagement,Action,0.0,0,1
APT Foundation,2025-03-15,Facebook Ads,Action_post,Action,0.0,0,1
APT Foundation,2025-03-15,Facebook Ads,Action_post_engagement,Action,0.0,0,1
APT Foundation,2025-03-15,Facebook Ads,Action_post_reaction,Action,0.0,0,1
APT Foundation,2025-03-15,Facebook Ads,Action_rsvp,Action,0.0,0,1
APT Foundation,2025-03-15,Facebook Ads,Action_video_view,Action,0.0,0,1
APT Foundation,2025-03-16,Facebook Ads,Reach,Reach,1360.0,0,1
APT Foundation,2025-03-16,Facebook Ads,Impressions,Reach,1510.0,0,1
APT Foundation,2025-03-16,Facebook Ads,Frequency,Reach,1.110294,0,1
APT Foundation,2025-03-16,Facebook Ads,CPM,Cost,0.907285,0,1
APT Foundation,2025-03-16,Facebook Ads,Clicks,Engagement,0.0,1,1
APT Foundation,2025-03-16,Facebook Ads,Amount Spent,Cost,1.37,0,1
APT Foundation,2025-03-16,Facebook Ads,Link Clicks,Engagement,0.0,1,1
APT Foundation,2025-03-16,Facebook Ads,Cost_like,Cost,0.0,0,1
APT Foundation,2025-03-16,Facebook Ads,Cost_link_click,Cost,0.0,0,1
APT Foundation,2025-03-16,Facebook Ads,Cost_onsite_conversion.messaging_welcome_message_view,Cost,0.0,0,1
APT Foundation,2025-03-16,Facebook Ads,Cost_page_engagement,Cost,0.0,0,1
APT Foundation,2025-03-16,Facebook Ads,Cost_post_engagement,Cost,0.0,0,1
APT Foundation,2025-03-16,Facebook Ads,Cost_rsvp,Cost,0.0,0,1
APT Foundation,2025-03-16,Facebook Ads,Cost_video_view,Cost,0.0,0,1
APT Foundation,2025-03-16,Facebook Ads,Action_comment,Action,0.0,0,1
APT Foundation,2025-03-16,Facebook Ads,Action_like,Action,0.0,0,1
APT Foundation,2025-03-16,Facebook Ads,Action_link_click,Action,0.0,0,1
APT Foundation,2025-03-16,Facebook Ads,Action_onsite_conversion.messaging_welcome_message_view,Action,0.0,0,1
APT Foundation,2025-03-16,Facebook Ads,Action_page_engagement,Action,0.0,0,1
APT Foundation,2025-03-16,Facebook Ads,Action_post,Action,0.0,0,1
APT Foundation,2025-03-16,Facebook Ads,Action_post_engagement,Action,0.0,0,1
APT Foundation,2025-03-16,Facebook Ads,Action_post_reaction,Action,0.0,0,1
APT Foundation,2025-03-16,Facebook Ads,Action_rsvp,Action,0.0,0,1
APT Foundation,2025-03-16,Facebook Ads,Action_video_view,Action,0.0,0,1
APT Foundation,2025-03-17,Facebook Ads,Reach,Reach,959.0,0,1
APT Foundation,2025-03-17,Facebook Ads,Impressions,Reach,1024.0,0,1
APT Foundation,2025-03-17,Facebook Ads,Frequency,Reach,1.067779,0,1
APT Foundation,2025-03-17,Facebook Ads,CPM,Cost,0.996094,0,1
APT Foundation,2025-03-17,Facebook Ads,Clicks,Engagement,0.0,1,1
APT Foundation,2025-03-17,Facebook Ads,Amount Spent,Cost,1.02,0,1
APT Foundation,2025-03-17,Facebook Ads,Link Clicks,Engagement,0.0,1,1
APT Foundation,2025-03-17,Facebook Ads,Cost_like,Cost,0.0,0,1
APT Foundation,2025-03-17,Facebook Ads,Cost_link_click,Cost,0.0,0,1
APT Foundation,2025-03-17,Facebook Ads,Cost_onsite_conversion.messaging_welcome_message_view,Cost,0.0,0,1
APT Foundation,2025-03-17,Facebook Ads,Cost_page_engagement,Cost,0.0,0,1
APT Foundation,2025-03-17,Facebook Ads,Cost_post_engagement,Cost,0.0,0,1
APT Foundation,2025-03-17,Facebook Ads,Cost_rsvp,Cost,0.0,0,1
APT Foundation,2025-03-17,Facebook Ads,Cost_video_view,Cost,0.0,0,1
APT Foundation,2025-03-17,Facebook Ads,Action_comment,Action,0.0,0,1
APT Foundation,2025-03-17,Facebook Ads,Action_like,Action,0.0,0,1
APT Foundation,2025-03-17,Facebook Ads,Action_link_click,Action,0.0,0,1
APT Foundation,2025-03-17,Facebook Ads,Action_onsite_conversion.messaging_welcome_message_view,Action,0.0,0,1
APT Foundation,2025-03-17,Facebook Ads,Action_page_engagement,Action,0.0,0,1
APT Foundation,2025-03-17,Facebook Ads,Action_post,Action,0.0,0,1
APT Foundation,2025-03-17,Facebook Ads,Action_post_engagement,Action,0.0,0,1
APT Foundation,2025-03-17,Facebook Ads,Action_post_reaction,Action,0.0,0,1
APT Foundation,2025-03-17,Facebook Ads,Action_rsvp,Action,0.0,0,1
APT Foundation,2025-03-17,Facebook Ads,Action_video_view,Action,0.0,0,1
APT Foundation,2025-03-18,Facebook Ads,Reach,Reach,1231.0,0,1
APT Foundation,2025-03-18,Facebook Ads,Impressions,Reach,1343.0,0,1
APT Foundation,2025-03-18,Facebook Ads,Frequency,Reach,1.090983,0,1
APT Foundation,2025-03-18,Facebook Ads,CPM,Cost,1.06478,0,1
APT Foundation,2025-03-18,Facebook Ads,Clicks,Engagement,0.0,1,1
APT Foundation,2025-03-18,Facebook Ads,Amount Spent,Cost,1.43,0,1
APT Foundation,2025-03-18,Facebook Ads,Link Clicks,Engagement,0.0,1,1
APT Foundation,2025-03-18,Facebook Ads,Cost_like,Cost,0.0,0,1
APT Foundation,2025-03-18,Facebook Ads,Cost_link_click,Cost,0.0,0,1
APT Foundation,2025-03-18,Facebook Ads,Cost_onsite_conversion.messaging_welcome_message_view,Cost,0.0,0,1
APT Foundation,2025-03-18,Facebook Ads,Cost_page_engagement,Cost,0.0,0,1
APT Foundation,2025-03-18,Facebook Ads,Cost_post_engagement,Cost,0.0,0,1
APT Foundation,2025-03-18,Facebook Ads,Cost_rsvp,Cost,0.0,0,1
APT Foundation,2025-03-18,Facebook Ads,Cost_video_view,Cost,0.0,0,1
APT Foundation,2025-03-18,Facebook Ads,Action_comment,Action,0.0,0,1
APT Foundation,2025-03-18,Facebook Ads,Action_like,Action,0.0,0,1
APT Foundation,2025-03-18,Facebook Ads,Action_link_click,Action,0.0,0,1
APT Foundation,2025-03-18,Facebook Ads,Action_onsite_conversion.messaging_welcome_message_view,Action,0.0,0,1
APT Foundation,2025-03-18,Facebook Ads,Action_page_engagement,Action,0.0,0,1
APT Foundation,2025-03-18,Facebook Ads,Action_post,Action,0.0,0,1
APT Foundation,2025-03-18,Facebook Ads,Action_post_engagement,Action,0.0,0,1
APT Foundation,2025-03-18,Facebook Ads,Action_post_reaction,Action,0.0,0,1
APT Foundation,2025-03-18,Facebook Ads,Action_rsvp,Action,0.0,0,1
APT Foundation,2025-03-18,Facebook Ads,Action_video_view,Action,0.0,0,1
APT Foundation,2025-03-19,Facebook Ads,Reach,Reach,1145.0,0,1
APT Foundation,2025-03-19,Facebook Ads,Impressions,Reach,1265.0,0,1
APT Foundation,2025-03-19,Facebook Ads,Frequency,Reach,1.104803,0,1
APT Foundation,2025-03-19,Facebook Ads,CPM,Cost,1.043478,0,1
APT Foundation,2025-03-19,Facebook Ads,Clicks,Engagement,0.0,1,1
APT Foundation,2025-03-19,Facebook Ads,Amount Spent,Cost,1.32,0,1
APT Foundation,2025-03-19,Facebook Ads,Link Clicks,Engagement,0.0,1,1
APT Foundation,2025-03-19,Facebook Ads,Cost_like,Cost,0.0,0,1
APT Foundation,2025-03-19,Facebook Ads,Cost_link_click,Cost,0.0,0,1
APT Foundation,2025-03-19,Facebook Ads,Cost_onsite_conversion.messaging_welcome_message_view,Cost,0.0,0,1
APT Foundation,2025-03-19,Facebook Ads,Cost_page_engagement,Cost,0.0,0,1
APT Foundation,2025-03-19,Facebook Ads,Cost_post_engagement,Cost,0.0,0,1
APT Foundation,2025-03-19,Facebook Ads,Cost_rsvp,Cost,0.0,0,1
APT Foundation,2025-03-19,Facebook Ads,Cost_video_view,Cost,0.0,0,1
APT Foundation,2025-03-19,Facebook Ads,Action_comment,Action,0.0,0,1
APT Foundation,2025-03-19,Facebook Ads,Action_like,Action,0.0,0,1
APT Foundation,2025-03-19,Facebook Ads,Action_link_click,Action,0.0,0,1
APT Foundation,2025-03-19,Facebook Ads,Action_onsite_conversion.messaging_welcome_message_view,Action,0.0,0,1
APT Foundation,2025-03-19,Facebook Ads,Action_page_engagement,Action,0.0,0,1
APT Foundation,2025-03-19,Facebook Ads,Action_post,Action,0.0,0,1
APT Foundation,2025-03-19,Facebook Ads,Action_post_engagement,Action,0.0,0,1
APT Foundation,2025-03-19,Facebook Ads,Action_post_reaction,Action,0.0,0,1
APT Foundation,2025-03-19,Facebook Ads,Action_rsvp,Action,0.0,0,1
APT Foundation,2025-03-19,Facebook Ads,Action_video_view,Action,0.0,0,1
APT Foundation,2025-03-20,Facebook Ads,Reach,Reach,1254.0,0,1
APT Foundation,2025-03-20,Facebook Ads,Impressions,Reach,1403.0,0,1
APT Foundation,2025-03-20,Facebook Ads,Frequency,Reach,1.11882,0,1
APT Foundation,2025-03-20,Facebook Ads,CPM,Cost,1.012117,0,1
APT Foundation,2025-03-20,Facebook Ads,Clicks,Engagement,0.0,1,1
APT Foundation,2025-03-20,Facebook Ads,Amount Spent,Cost,1.42,0,1
APT Foundation,2025-03-20,Facebook Ads,Link Clicks,Engagement,0.0,1,1
APT Foundation,2025-03-20,Facebook Ads,Cost_like,Cost,0.0,0,1
APT Foundation,2025-03-20,Facebook Ads,Cost_link_click,Cost,0.0,0,1
APT Foundation,2025-03-20,Facebook Ads,Cost_onsite_conversion.messaging_welcome_message_view,Cost,0.0,0,1
APT Foundation,2025-03-20,Facebook Ads,Cost_page_engagement,Cost,0.0,0,1
APT Foundation,2025-03-20,Facebook Ads,Cost_post_engagement,Cost,0.0,0,1
APT Foundation,2025-03-20,Facebook Ads,Cost_rsvp,Cost,0.0,0,1
APT Foundation,2025-03-20,Facebook Ads,Cost_video_view,Cost,0.0,0,1
APT Foundation,2025-03-20,Facebook Ads,Action_comment,Action,0.0,0,1
APT Foundation,2025-03-20,Facebook Ads,Action_like,Action,0.0,0,1
APT Foundation,2025-03-20,Facebook Ads,Action_link_click,Action,0.0,0,1
APT Foundation,2025-03-20,Facebook Ads,Action_onsite_conversion.messaging_welcome_message_view,Action,0.0,0,1
APT Foundation,2025-03-20,Facebook Ads,Action_page_engagement,Action,0.0,0,1
APT Foundation,2025-03-20,Facebook Ads,Action_post,Action,0.0,0,1
APT Foundation,2025-03-20,Facebook Ads,Action_post_engagement,Action,0.0,0,1
APT Foundation,2025-03-20,Facebook Ads,Action_post_reaction,Action,0.0,0,1
APT Foundation,2025-03-20,Facebook Ads,Action_rsvp,Action,0.0,0,1
APT Foundation,2025-03-20,Facebook Ads,Action_video_view,Action,0.0,0,1
APT Foundation,2025-03-21,Facebook Ads,Reach,Reach,1001.0,0,1
APT Foundation,2025-03-21,Facebook Ads,Impressions,Reach,1102.0,0,1
APT Foundation,2025-03-21,Facebook Ads,Frequency,Reach,1.100899,0,1
APT Foundation,2025-03-21,Facebook Ads,CPM,Cost,1.00726,0,1
APT Foundation,2025-03-21,Facebook Ads,Clicks,Engagement,0.0,1,1
APT Foundation,2025-03-21,Facebook Ads,Amount Spent,Cost,1.11,0,1
APT Foundation,2025-03-21,Facebook Ads,Link Clicks,Engagement,0.0,1,1
APT Foundation,2025-03-21,Facebook Ads,Cost_like,Cost,0.0,0,1
APT Foundation,2025-03-21,Facebook Ads,Cost_link_click,Cost,0.0,0,1
APT Foundation,2025-03-21,Facebook Ads,Cost_onsite_conversion.messaging_welcome_message_view,Cost,0.0,0,1
APT Foundation,2025-03-21,Facebook Ads,Cost_page_engagement,Cost,0.0,0,1
APT Foundation,2025-03-21,Facebook Ads,Cost_post_engagement,Cost,0.0,0,1
APT Foundation,2025-03-21,Facebook Ads,Cost_rsvp,Cost,0.0,0,1
APT Foundation,2025-03-21,Facebook Ads,Cost_video_view,Cost,0.0,0,1
APT Foundation,2025-03-21,Facebook Ads,Action_comment,Action,0.0,0,1
APT Foundation,2025-03-21,Facebook Ads,Action_like,Action,0.0,0,1
APT Foundation,2025-03-21,Facebook Ads,Action_link_click,Action,0.0,0,1
APT Foundation,2025-03-21,Facebook Ads,Action_onsite_conversion.messaging_welcome_message_view,Action,0.0,0,1
APT Foundation,2025-03-21,Facebook Ads,Action_page_engagement,Action,0.0,0,1
APT Foundation,2025-03-21,Facebook Ads,Action_post,Action,0.0,0,1
APT Foundation,2025-03-21,Facebook Ads,Action_post_engagement,Action,0.0,0,1
APT Foundation,2025-03-21,Facebook Ads,Action_post_reaction,Action,0.0,0,1
APT Foundation,2025-03-21,Facebook Ads,Action_rsvp,Action,0.0,0,1
